"id","type","hostname","fqdn","probe","is_ipv4_only","ip_v4","as_v4","ip_v6","as_v6","city","country","company","nic_handle","geometry_type","latitude","longitude","tlsa_record","is_disabled","date_live","date_decommissioned","hardware_version","geom"
394,"Anchor","it-mil-as16004","it-mil-as16004.anchors.atlas.ripe.net",6094,False,"217.29.76.27",16004,"2001:1ac0:0:200:0:a5d1:6004:27",16004,"Milan","IT","MIX","MN5749-RIPE","Point","45.47600763","9.10327303","",False,"2014-11-27 10:59:23",NULL,1,"0101000020E610000052D1DC33E03422408CBF69D1EDBC4640"
395,"Anchor","uk-lon-as60157","uk-lon-as60157.anchors.atlas.ripe.net",6070,False,"185.54.168.245",60157,"2a02:4560:3::245",60157,"London","GB","Antheus Telecom LTD","","Point","51.511393","-0.001802","",True,"2014-07-15 08:16:10","2022-03-21 09:01:14.338372",1,"0101000020E6100000892650C422865DBFA033695375C14940"
396,"Anchor","kz-ala-as21299","kz-ala-as21299.anchors.atlas.ripe.net",6083,False,"85.29.165.14",21299,"2a01:4b40:0:7::2",21299,"Almaty","KZ","2Day Telecom, LLP","","Point","43.2775","76.8958333","",True,"2014-10-22 15:04:25","2020-05-29 13:06:16.766106",1,"0101000020E6100000BD8A315555395340EC51B81E85A34540"
397,"Anchor","uk-slo-as202109","uk-slo-as202109.anchors.atlas.ripe.net",6075,False,"5.101.111.218",202109,"2a03:b0c0:1:10::2",202109,"Slough","GB","DigitalOcean","","Point","51.5223727","-0.6292506","",True,"2014-08-19 10:24:00","2020-02-12 09:50:17.148581",1,"0101000020E6100000CAA07F27D222E4BF5F69CF1BDDC24940"
399,"Anchor","sg-sin-as133165","sg-sin-as133165.anchors.atlas.ripe.net",6077,False,"103.253.144.218",133165,"2400:6180:0:10::2",133165,"Singapore","SG","DigitalOcean","","Point","1.3210748","103.6950265","",True,"2014-09-09 12:42:17","2019-12-17 13:45:11",1,"0101000020E61000009DD66D507BEC5940A91D59541F23F53F"
400,"Anchor","us-qas-as10745","us-qas-as10745.anchors.atlas.ripe.net",6100,False,"199.43.0.189",10745,"2001:500:4:10::189",10745,"Ashburn","US","ARIN","ATL97-RIPE","Point","39.05280332","-77.48681221","",True,"2016-05-04 06:35:57","2018-02-26 12:35:21",1,"0101000020E6100000954F66EE275F53C097425A42C2864340"
401,"Anchor","nl-ams-as3265","nl-ams-as3265.anchors.atlas.ripe.net",6079,False,"194.109.78.2",3265,"2001:888:2000:83::2",3265,"Amsterdam","NL","XS4ALL","","Point","52.3361664","4.88648057","",True,"2014-09-15 09:54:47","2021-03-24 16:10:52.220286",1,"0101000020E6100000FCC10290C18B1340CD012780072B4A40"
402,"Anchor","nz-hlz-as681","nz-hlz-as681.anchors.atlas.ripe.net",6076,False,"192.107.171.140",681,"2001:df0:4:800::171:140",681,"Hamilton","NZ","The University of Waikato","","Point","-37.78904854","175.31763724","",True,"2014-08-25 08:44:40","2020-02-12 09:50:31",1,"0101000020E610000056B992152AEA6540D720E58AFFE442C0"
409,"Anchor","de-nue-as33988","de-nue-as33988.anchors.atlas.ripe.net",6081,False,"194.150.191.46",33988,"2001:67c:14c:12f::46",33988,"Nuremberg","DE","teamix GmbH","","Point","49.4287056","11.0226507","",False,"2014-10-07 10:28:16",NULL,1,"0101000020E610000088765FDF980B264058CE39D3DFB64840"
413,"Anchor","sg-sin-as45494","sg-sin-as45494.anchors.atlas.ripe.net",6096,False,"202.6.102.39",45494,"2001:dd8:25:7::7",45494,"Singapore","SG","openmirrors.asia","","Point","1.295461","103.789784","",True,"2014-12-01 12:57:50","2022-03-24 13:48:59.913674",1,"0101000020E6100000DCB930D28BF2594032E5435035BAF43F"
414,"Anchor","nl-ams-as12041","nl-ams-as12041.anchors.atlas.ripe.net",6082,False,"199.10.66.231",12041,"2001:500:f1:500::231",12041,"Amsterdam","NL","Afilias AMS2","","Point","52.345433","4.832429","",False,"2014-10-20 10:53:51",NULL,1,"0101000020E6100000CBF78C4468541340C6FA0626372C4A40"
415,"Anchor","rs-ini-as13303","rs-ini-as13303.anchors.atlas.ripe.net",6119,False,"160.99.1.254",13303,"2001:4170:2801::254",13303,"Nis","RS","University of Niš","AR16532-RIPE","Point","43.322965","21.893277","",True,"2015-04-01 06:25:12","2022-03-23 12:17:56.075681",1,"0101000020E6100000DD442DCDADE435405760C8EA56A94540"
416,"Anchor","de-cal-as39702","de-cal-as39702.anchors.atlas.ripe.net",6073,False,"89.106.219.238",39702,"2a01:4d80:216:c1::1",39702,"Calw","DE","S-IT Informationstechnologie Betreiber GmbH & Co. KG","","Point","48.7122107","8.7472439","",True,"2014-08-15 11:57:21","2021-09-16 09:09:37.11145",1,"0101000020E61000006045A1C0967E21403E2E60B8295B4840"
420,"Anchor","uk-slo-as43996","uk-slo-as43996.anchors.atlas.ripe.net",6087,False,"5.57.16.65",43996,"2a01:5040:0:30::1",43996,"Slough","GB","Booking.com IT Services B.V.","BOOK-RIPE","Point","51.521187","-0.62416","",False,"2014-11-15 18:40:19",NULL,1,"0101000020E610000062156F641EF9E3BFD80C7041B6C24940"
422,"Anchor","nl-ams-as43996","nl-ams-as43996.anchors.atlas.ripe.net",6088,False,"5.57.17.65",43996,"2a01:5040:20:30::1",43996,"Amsterdam","NL","Booking.com IT Services B.V.","BOOK-RIPE","Point","52.345433","4.832429","",False,"2014-11-16 10:27:55",NULL,1,"0101000020E6100000CBF78C4468541340C6FA0626372C4A40"
423,"Anchor","hk-hkg-as43996","hk-hkg-as43996.anchors.atlas.ripe.net",6145,False,"185.28.220.65",43996,"2a01:5040:1000:30::1",43996,"Hong Kong","HK","Booking.com IT Services B.V.","BOOK-RIPE","Point","22.396428","114.109497","",True,"2015-09-08 07:46:26","2020-08-13 14:17:22",1,"0101000020E6100000A680B4FF01875C40FC372F4E7C653640"
424,"Anchor","de-ett-as202040","de-ett-as202040.anchors.atlas.ripe.net",6078,False,"193.141.27.220",202040,"2a04:d140:1::3",202040,"Ettlingen","DE","SCT Schiele GmbH","SCT111-RIPE","Point","48.952508","8.390881","",True,"2014-09-12 09:13:38","2020-06-19 12:48:50.437261",1,"0101000020E61000006C41EF8D21C82040D5963AC8EB794840"
426,"Anchor","kz-plx-as21282","kz-plx-as21282.anchors.atlas.ripe.net",6086,False,"80.241.3.66",21282,"2a01:7640:0:2::2",21282,"Semey","KZ","KazNIC Organization","AACO3-RIPE","Point","50.39736766","80.25419836","",True,"2014-11-14 13:03:02","2023-04-25 15:09:04.08375",1,"0101000020E610000066B932C944105440121888F1DC324940"
461,"Anchor","lk-cmb-as38229","lk-cmb-as38229.anchors.atlas.ripe.net",6089,False,"192.248.1.187",38229,"2401:dd00:1::187",38229,"Colombo","LK","Lanka Education & Research","","Point","6.93491631","79.84693766","",True,"2014-11-17 09:10:13","2018-01-16 15:54:37",1,"0101000020E6100000D9DC033A34F65340BAC97FB35ABD1B40"
463,"Anchor","ch-zrh-as9092","ch-zrh-as9092.anchors.atlas.ripe.net",6219,False,"213.156.231.22",9092,"2a00:db0:7:a0a::22",9092,"Zurich","CH","Open Systems AG","TECH9092","Point","47.3624676","8.5110274","",True,"2016-09-16 08:12:25","2023-10-05 09:54:05.203413",1,"0101000020E610000046B82462A505214008EE9B5665AE4740"
465,"Anchor","sk-bts-as201702","sk-bts-as201702.anchors.atlas.ripe.net",6084,False,"185.66.200.72",201702,"2a05:980::5",201702,"Bratislava","SK","skHosting.eu s.r.o.","","Point","48.16283226","17.16008596","",True,"2014-11-12 07:56:21","2020-02-12 09:50:50",1,"0101000020E6100000AFBFBA64FB28314086B7FFAFD7144840"
472,"Anchor","de-fra-as48918","de-fra-as48918.anchors.atlas.ripe.net",6105,False,"94.186.163.127",48918,"2a02:c98:ffff:ff02::2",48918,"Frankfurt","DE","Globalways AG","GWNC1-RIPE","Point","50.11964","8.73469","",True,"2015-01-22 09:21:24","2020-05-29 13:09:19",1,"0101000020E61000008065A549297821408FA50F5D500F4940"
473,"Anchor","de-str-as48918","de-str-as48918.anchors.atlas.ripe.net",6108,False,"94.186.178.253",48918,"2a02:c98:ffff:ff01::2",48918,"Stuttgart","DE","Globalways AG","GWNC1-RIPE","Point","48.72145","9.12854","",True,"2015-02-09 11:11:42","2020-08-13 14:17:50",1,"0101000020E6100000A774B0FECF4122407FD93D79585C4840"
489,"Anchor","si-lzp-as198644","si-lzp-as198644.anchors.atlas.ripe.net",6085,False,"91.239.97.134",198644,"2001:67c:27e4:7::42",198644,"Skofja Loka","SI","SIDN - Go6 Institute","GO6666-RIPE","Point","46.1720223","14.3264442","",True,"2014-11-12 08:23:48","2022-04-05 12:49:15.582566",1,"0101000020E610000011F0B5B123A72C406357A4D304164740"
490,"Anchor","us-phx-as53824","us-phx-as53824.anchors.atlas.ripe.net",6101,False,"50.28.98.185",53824,"2607:fad0:4100:3:0:1:0:1",53824,"Phoenix","US","Liquid Web Inc.","","Point","33.4159541","-112.0092145","",False,"2014-12-17 11:58:01",NULL,1,"0101000020E610000089096AF896005CC08D11E4FB3DB54040"
497,"Anchor","in-bom-as33480","in-bom-as33480.anchors.atlas.ripe.net",6107,False,"180.149.244.132",33480,"2401:7500:fff0:1::8",33480,"Mumbai","IN","WEB WERKS INDIA","","Point","19.017786","72.828465","",True,"2015-01-30 09:56:53","2020-06-30 11:33:59.086982",1,"0101000020E61000005C38109205355240A053909F8D043340"
498,"Anchor","uk-lba-as33920","uk-lba-as33920.anchors.atlas.ripe.net",6182,False,"141.170.19.12",33920,"2a00:1a80:1:c::4",33920,"Leeds","GB","aql","","Point","53.8007554","-1.5490774","",True,"2016-02-25 15:58:50","2022-06-03 14:14:36.813788",1,"0101000020E610000039903F6205C9F8BF368C27277FE64A40"
499,"Anchor","cz-brq-as197451","cz-brq-as197451.anchors.atlas.ripe.net",6110,False,"147.229.242.8",197451,"2001:67c:1220:e000::93e5:f208",197451,"Brno","CZ","Brno University of Technology","CA6319-RIPE","Point","49.19988587","16.6043169","",True,"2015-02-19 11:39:20","2020-05-29 13:09:35",1,"0101000020E61000008CEB2983B49A3040904A35DC95994840"
500,"Anchor","de-ber-as20647","de-ber-as20647.anchors.atlas.ripe.net",6117,False,"185.27.158.238",20647,"2a02:f28:1:7::2",20647,"Berlin","DE","CarrierColo / IPB GmbH","IPB-RIPE","Point","52.5200066","13.404954","",False,"2015-03-24 12:54:27",NULL,1,"0101000020E6100000CEC4742156CF2A40225A86938F424A40"
502,"Anchor","de-fra-as49024","de-fra-as49024.anchors.atlas.ripe.net",6134,False,"95.131.120.210",49024,"2a02:c48:1200:100::1000",49024,"Frankfurt am Main","DE","FHE3 GmbH","","Point","50.098195","8.587634","",True,"2015-06-22 08:50:19","2020-05-29 13:08:59",1,"0101000020E61000000B09185DDE2C2140BBD05CA7910C4940"
504,"Anchor","dk-blp-as39839","dk-blp-as39839.anchors.atlas.ripe.net",6103,False,"193.163.102.206",39839,"2a01:630:0:80::206",39839,"Ballerup","DK","DK Hostmaster A/S","DKHM1-RIPE","Point","55.728092","12.377482","",True,"2015-01-13 10:10:29","2022-04-07 13:29:50.97373",1,"0101000020E610000048A8195245C12840573D601E32DD4B40"
510,"Anchor","sk-bts-as29405","sk-bts-as29405.anchors.atlas.ripe.net",6104,False,"46.229.232.100",29405,"2a01:390:dc4::acdc",29405,"Bratislava","SK","VNET a.s.","","Point","48.1458923","17.1071373","",True,"2015-01-21 10:56:26","2020-08-13 14:14:56",1,"0101000020E610000087AE9F596D1B31407E9E5099AC124840"
511,"Anchor","us-pou-as6124","us-pou-as6124.anchors.atlas.ripe.net",6127,False,"148.100.32.102",6124,"2620:91:0:600::102",6124,"Poughkeepsie","US","Marist College","","Point","41.72278664","-73.93447388","",True,"2015-05-21 11:28:01","2020-02-12 09:51:12",1,"0101000020E61000003D64886BCE7B52C09364CA4584DC4440"
513,"Anchor","ru-led-as43317","ru-led-as43317.anchors.atlas.ripe.net",6177,False,"94.242.1.50",43317,"2a00:1838:10:2::50",43317,"Saint Petersburg ","RU","Fishnet Communications","FCN8-RIPE","Point","59.9100783","30.4076695","",True,"2016-02-15 09:33:20","2020-09-29 13:58:50.816672",1,"0101000020E6100000A11342075D683E404FA61B727DF44D40"
514,"Anchor","nl-ens-as1133","nl-ens-as1133.anchors.atlas.ripe.net",6113,False,"130.89.144.98",1133,"2001:67c:2564:a170:0:24ff:fed1:5dc4",1133,"Enschede","NL","University of Twente","","Point","52.23915074","6.85753393","",False,"2015-02-26 10:22:50",NULL,1,"0101000020E6100000CD3DE25F1D6E1B409E8ECF7D9C1E4A40"
523,"Anchor","ph-qzt-as9821","ph-qzt-as9821.anchors.atlas.ripe.net",6132,False,"202.90.158.105",9821,"2001:d18:1:1::105",9821,"Quezon City","PH","ASTI","","Point","14.647576","121.066461","",True,"2015-06-04 13:16:46","2021-06-23 08:56:30.310997",1,"0101000020E6100000685DA3E540445E405859DB148F4B2D40"
524,"Anchor","ee-jvi-as198068","ee-jvi-as198068.anchors.atlas.ripe.net",6111,False,"159.253.17.197",198068,"2a03:f480:1:2::4f",198068,"Jõhvi","EE","FastVPS Eesti OU","","Point","59.3573116","27.4136646","",True,"2015-02-23 11:14:15","2023-10-09 08:26:39.679401",1,"0101000020E61000004F8358ECE5693B40A03DF262BCAD4D40"
527,"Anchor","ua-iev-as29632","ua-iev-as29632.anchors.atlas.ripe.net",6106,False,"62.205.155.50",29632,"2a01:d0:0:36::2",29632,"Kyiv","UA","Hitech Service LLC","HI573-RIPE","Point","50.46042052","30.49593304","",False,"2015-01-26 13:14:13",NULL,1,"0101000020E61000004DCEBB77F57E3E4056E7410FEF3A4940"
529,"Anchor","es-leg-as766","es-leg-as766.anchors.atlas.ripe.net",6124,False,"163.117.253.5",766,"2001:720:410:3035:200:24ff:fed1:5dcc",766,"Leganés","ES","University Carlos III of Madrid","","Point","40.3319045","-3.7678541","",True,"2015-05-14 11:16:00","2020-02-02 09:22:07.486571",1,"0101000020E6100000CECBBCB090240EC09772BED87B2A4440"
530,"Anchor","fi-jyv-as30798","fi-jyv-as30798.anchors.atlas.ripe.net",6116,False,"89.236.107.38",30798,"2001:40e8:10:14:89:236:107:38",30798,"Jyväskylä","FI","TNNet Oy Ltd","TN1000-RIPE","Point","62.23790318","25.90805503","",True,"2015-04-01 08:28:52","2024-05-28 16:05:09.077601",1,"0101000020E61000007CD1604B76E8394072DB849C731E4F40"
531,"Anchor","nl-dro-as51430","nl-dro-as51430.anchors.atlas.ripe.net",6126,False,"37.46.123.222",51430,"2a00:7143:98::10",51430,"Dronten","NL","ALTUSHOST B.V.","AHN-RIPE","Point","52.5346819","5.7218086","",True,"2015-05-20 08:30:59","2020-02-12 09:51:28",1,"0101000020E6100000DDE22BCB21E31640AF21DD7470444A40"
532,"Anchor","np-ktm-as45170","np-ktm-as45170.anchors.atlas.ripe.net",6114,False,"202.52.0.25",45170,"2404:2c00:1::25",45170,"Kathmandu","NP","NPIX","","Point","27.7085919","85.3219144","",True,"2015-03-10 09:47:23","2019-07-08 08:21:12",1,"0101000020E61000002207DB3E9A545540E3B55C4766B53B40"
545,"Anchor","bg-sof-as197216","bg-sof-as197216.anchors.atlas.ripe.net",6112,False,"185.55.228.6",197216,"2a02:80e0:0:c::de",197216,"Sofia","BG","Delta Softmedia Ltd","DBG","Point","42.70271107","23.30613792","",True,"2015-02-24 10:11:56","2020-02-12 09:51:57",1,"0101000020E61000002977020E5F4E3740F517B46FF2594540"
546,"Anchor","de-muc-as8767","de-muc-as8767.anchors.atlas.ripe.net",6123,False,"62.245.181.100",8767,"2001:a60:91ea::16",8767,"München","DE","M-net Telekommunikations GmbH","MNET1-RIPE","Point","48.1835419","11.5945581","",True,"2015-05-12 09:34:13","2020-03-09 14:50:32.325188",1,"0101000020E6100000D02456EB693027400DF90C4D7E174840"
549,"Anchor","nz-wlg-as9834","nz-wlg-as9834.anchors.atlas.ripe.net",6244,False,"210.4.208.19",9834,"2405:b400:0:11::15",9834,"Wellington","NZ","Trade Me","","Point","-41.2864603","174.776236","",True,"2016-12-19 11:28:50","2020-05-29 12:58:08",1,"0101000020E61000004B3FE1ECD6D865401A0D2ABBAAA444C0"
551,"Anchor","fr-par-as57734","fr-par-as57734.anchors.atlas.ripe.net",6118,False,"37.49.234.132",57734,"2a00:a4c0:2:1::132",57734,"Paris","FR","FranceIX","FXAD1-RIPE","Point","48.856614","2.3522219","",True,"2015-03-25 10:30:54","2019-09-02 09:01:10",1,"0101000020E6100000D87A2BB759D10240DBA50D87A56D4840"
553,"Anchor","sg-sin-as43996","sg-sin-as43996.anchors.atlas.ripe.net",6149,False,"185.28.221.65",43996,"2a01:5040:1020:30::1",43996,"Singapore","SG","Booking.com IT Services B.V.","BOOK-RIPE","Point","1.352083","103.819836","",False,"2015-09-20 06:44:26",NULL,1,"0101000020E610000057056A3178F459401EA4A7C821A2F53F"
554,"Anchor","us-abn-as43996","us-abn-as43996.anchors.atlas.ripe.net",6144,False,"185.28.222.65",43996,"2a01:5040:2000:30::e",43996,"Ashburn","US","Booking.com IT Services B.V.","BOOK-RIPE","Point","39.0437567","-77.4874416","",True,"2015-09-07 12:16:36","2023-10-05 09:50:53.667361",1,"0101000020E61000006FAD403E325F53C08EBDCDD199854340"
555,"Anchor","de-fra-as43996","de-fra-as43996.anchors.atlas.ripe.net",6141,False,"37.10.0.65",43996,"2a01:5040:40:30::4",43996,"Frankfurt am Main","DE","Booking.com IT Services B.V.","BOOK-RIPE","Point","50.1109221","8.6821267","",True,"2015-08-20 12:20:08","2020-02-12 09:52:37",1,"0101000020E6100000F174F8B53F5D2140ABF303B2320E4940"
556,"Anchor","fr-ysd-as201958","fr-ysd-as201958.anchors.atlas.ripe.net",6133,False,"185.42.190.150",201958,"2a04:9140:3003:1101::a",201958,"Saint-Denis","FR","ADP","ADP371-RIPE","Point","48.936181","2.357443","",True,"2015-06-05 10:28:28","2018-07-06 08:48:40",1,"0101000020E6100000187959130BDC02407B116DC7D4774840"
561,"Anchor","ch-gtg-as20612","ch-gtg-as20612.anchors.atlas.ripe.net",6115,False,"194.242.34.190",20612,"2001:67c:20ac::190",20612,"Glattbrugg","CH","SwissIX Internet Exchange","SWIX-RIPE","Point","47.43517586","8.55998946","",True,"2015-03-18 11:58:38","2018-08-18 22:47:00",1,"0101000020E6100000029C41F0B61E2140B65AB3D7B3B74740"
566,"Anchor","nc-nou-as56055","nc-nou-as56055.anchors.atlas.ripe.net",6162,False,"202.22.232.9",56055,"2407:4a00::9",56055,"Nouméa","NC","Micro Logic Systems (MLS)","","Point","-22.2758","166.458","",True,"2015-11-24 13:03:04","2023-10-06 14:07:13.137381",1,"0101000020E61000002DB29DEFA7CE64409F3C2CD49A4636C0"
567,"Anchor","bd-dac-as24122","bd-dac-as24122.anchors.atlas.ripe.net",6138,True,"210.4.72.46",24122,NULL,NULL,"Dhaka","BD","BDIX","","Point","23.75120099","90.38611773","",True,"2015-07-16 12:22:49","2023-10-05 09:48:53.374401",1,"0101000020E61000005EB02327B6985640D8C544B54EC03740"
568,"Anchor","pk-isb-as7590","pk-isb-as7590.anchors.atlas.ripe.net",6128,False,"210.56.11.202",7590,"2402:1680:1::5",7590,"Islamabad","PK","COMSATS Internet Services","","Point","33.7293882","73.0931461","",False,"2015-05-22 07:42:37",NULL,1,"0101000020E6100000FF4F0F1BF64552404E8BB0975CDD4040"
574,"Anchor","at-szg-as5404","at-szg-as5404.anchors.atlas.ripe.net",6131,False,"217.196.147.89",5404,"2a02:16a8:dc:200::1",5404,"Salzburg","AT","conova communications GmbH","CN721-RIPE","Point","47.79040969","13.01187153","",True,"2015-06-03 09:24:55","2023-10-05 09:51:43.90644",1,"0101000020E6100000FC34720614062A40E97E0C252CE54740"
584,"Anchor","nl-hrd-as34612","nl-hrd-as34612.anchors.atlas.ripe.net",6129,False,"91.215.148.205",34612,"2a03:5380:0:205::2",34612,"Harderwijk","NL","Matrix DATA","MAD128-RIPE","Point","52.35688332","5.6379047","",True,"2015-05-26 09:11:40","2019-03-04 10:19:42",1,"0101000020E6100000D8DBC1E3368D1640A7F1455AAE2D4A40"
592,"Anchor","us-els-as40528","us-els-as40528.anchors.atlas.ripe.net",6125,False,"192.0.33.157",40528,"2620:0:2d0:203::157",40528,"El Segundo","US","ICANN","IDE16-RIPE","Point","33.92483105","-118.39599879","",True,"2015-05-18 09:51:48","2023-10-06 14:05:02.668923",1,"0101000020E61000008E134F0B58995DC0A50925DD60F64040"
593,"Anchor","us-rtv-as16876","us-rtv-as16876.anchors.atlas.ripe.net",6130,False,"192.0.46.157",16876,"2620:0:2830:203::157",16876,"Reston","US","ICANN","IDE16-RIPE","Point","38.94967091","-77.36649108","",True,"2015-05-27 08:34:01","2023-10-06 14:06:13.76377",1,"0101000020E61000000CB80097745753C0CF34FED08E794340"
594,"Anchor","sg-sin-as59253","sg-sin-as59253.anchors.atlas.ripe.net",6157,False,"103.254.152.219",59253,"2001:df1:800:a003:3::300",59253,"Singapore","SG","Leaseweb Network B.V.","","Point","1.352083","103.819836","",True,"2015-11-02 11:24:07","2020-08-13 14:14:28",1,"0101000020E610000057056A3178F459401EA4A7C821A2F53F"
596,"Anchor","de-gaa-as56357","de-gaa-as56357.anchors.atlas.ripe.net",6159,False,"185.86.232.132",56357,"2a00:4700:0:5::4",56357,"Garching","DE","Technische Universität München","LA3767-RIPE","Point","48.2622985","11.6697764","",True,"2015-11-10 15:45:17","2020-06-19 12:48:15.838415",1,"0101000020E6100000E643ABEEEC5627401AA54BFF92214840"
597,"Anchor","bg-sof-as47872","bg-sof-as47872.anchors.atlas.ripe.net",6163,False,"185.44.116.9",47872,"2a01:73e0:0:fa::a",47872,"Sofia","BG","Sofia Connect","SCTE11-BG","Point","42.70254447","23.30792311","",True,"2015-11-26 09:47:30","2020-02-12 09:53:00",1,"0101000020E6100000F321870CD44E37405D5129FAEC594540"
598,"Anchor","de-ham-as201709","de-ham-as201709.anchors.atlas.ripe.net",6135,False,"185.41.104.166",201709,"2a01:55e4:10:4::a",201709,"Hamburg","DE","Netzwerge Hamburg eK","","Point","53.55098","10.03897","",True,"2015-06-23 09:19:22","2021-03-02 10:48:35",1,"0101000020E6100000DD0C37E0F313244003603C8386C64A40"
600,"Anchor","ca-wnp-as18451","ca-wnp-as18451.anchors.atlas.ripe.net",6212,False,"208.81.1.60",18451,"2605:e200:33::4",18451,"Winnipeg","CA","les.net","","Point","49.8997541","-97.1374937","",True,"2016-07-13 10:21:38","2020-02-12 09:53:15",1,"0101000020E6100000FC3960B2CC4858C091F870242BF34840"
602,"Anchor","us-fcn-as32934","us-fcn-as32934.anchors.atlas.ripe.net",6236,False,"199.201.65.212",32934,"2620:10d:c091:120::9",32934,"Forest City","US","Facebook","","Point","35.3340108","-81.8651028","",True,"2016-11-22 10:08:19","2020-02-12 09:53:30",1,"0101000020E6100000656B22D85D7754C06241ABDDC0AA4140"
606,"Anchor","mv-mle-as7642","mv-mle-as7642.anchors.atlas.ripe.net",6136,False,"123.176.1.4",7642,"2406:e400:1:9::4",7642,"Male","MV","DHIRAAGU","","Point","4.1754959","73.5093474","",True,"2015-06-29 13:46:42","2021-06-23 08:50:05.104825",1,"0101000020E61000005E53D625996052400E547C32B5B31040"
